date,wasserstein_distance,beta0,beta1,beta2,lp2_distance
2019-11-15 00:00:00,1.3692266941070557,5,0,0,8.0
2019-11-18 00:00:00,1.191430687904358,5,0,0,4.5
2019-11-19 00:00:00,0.9731656908988953,4,0,0,2.0
2019-11-20 00:00:00,0.6217811405658722,4,0,0,2.0
2019-11-21 00:00:00,0.44375723600387573,4,0,0,2.0
2019-11-22 00:00:00,0.4679853618144989,4,0,0,2.0
2019-11-25 00:00:00,0.3652404844760895,3,0,0,0.5
2019-11-26 00:00:00,0.738335132598877,3,0,0,0.0
2019-11-27 00:00:00,1.084113448858261,2,0,0,0.5
2019-11-29 00:00:00,1.4009824693202972,2,0,0,2.0
2019-12-02 00:00:00,1.6820103824138641,2,0,0,2.0
2019-12-03 00:00:00,1.7675010561943054,2,0,0,2.0
2019-12-04 00:00:00,2.1690629720687866,1,0,0,4.5
2019-12-05 00:00:00,2.493403047323227,1,0,0,8.0
2019-12-06 00:00:00,2.510534167289734,1,0,0,8.0
2019-12-09 00:00:00,2.789641708135605,1,0,0,12.5
2019-12-10 00:00:00,2.6636292934417725,1,0,0,12.5
2019-12-11 00:00:00,2.6043260991573334,1,0,0,12.5
2019-12-12 00:00:00,2.476743221282959,1,0,0,12.5
2019-12-13 00:00:00,2.4472633004188538,1,0,0,12.5
2019-12-16 00:00:00,2.353878974914551,1,0,0,12.5
2019-12-17 00:00:00,2.0974203050136566,1,0,0,8.0
2019-12-18 00:00:00,2.054184675216675,1,0,0,8.0
2019-12-19 00:00:00,1.8525381088256836,1,0,0,4.5
2019-12-20 00:00:00,2.1213022768497467,1,0,0,4.5
2019-12-23 00:00:00,2.2303950041532516,1,0,0,4.5
2019-12-24 00:00:00,2.336999863386154,1,0,0,4.5
2019-12-26 00:00:00,1.990581899881363,1,0,0,2.0
2019-12-27 00:00:00,1.8403168469667435,1,0,0,2.0
2019-12-30 00:00:00,1.5859365016222,1,0,0,0.5
2019-12-31 00:00:00,1.4191878288984299,1,0,0,0.5
2020-01-02 00:00:00,1.2871498465538025,1,0,0,0.5
2020-01-03 00:00:00,1.079181730747223,1,0,0,0.5
2020-01-06 00:00:00,0.7687875330448151,1,0,0,0.0
2020-01-07 00:00:00,0.7141330540180206,1,0,0,0.0
2020-01-08 00:00:00,0.7346445322036743,1,0,0,0.0
2020-01-09 00:00:00,0.7713728547096252,1,0,0,0.0
2020-01-10 00:00:00,0.7993588447570801,1,0,0,0.0
2020-01-13 00:00:00,0.8652326464653015,1,0,0,0.0
2020-01-14 00:00:00,0.8922380805015564,1,0,0,0.0
2020-01-15 00:00:00,0.9316119849681854,1,0,0,0.0
2020-01-16 00:00:00,0.9339791536331177,1,0,0,0.0
2020-01-17 00:00:00,0.9717579782009125,1,0,0,0.0
2020-01-21 00:00:00,0.9148875176906586,1,0,0,0.0
2020-01-22 00:00:00,0.7547072768211365,1,0,0,0.0
2020-01-23 00:00:00,0.24571073055267334,1,0,0,0.0
2020-01-24 00:00:00,0.563215360045433,1,0,0,0.0
2020-01-27 00:00:00,0.901700496673584,1,0,0,0.0
2020-01-28 00:00:00,1.4796415269374847,1,0,0,0.0
2020-01-29 00:00:00,1.80474092066288,1,0,0,0.0
2020-01-30 00:00:00,1.8155771344900131,1,0,0,0.0
2020-01-31 00:00:00,1.975206270813942,1,0,0,0.0
2020-02-03 00:00:00,2.106138288974762,2,0,0,0.5
2020-02-04 00:00:00,2.1428771913051605,2,0,0,0.5
2020-02-05 00:00:00,2.2994425892829895,2,0,0,0.5
2020-02-06 00:00:00,2.2657314240932465,2,0,0,0.5
2020-02-07 00:00:00,2.3403837978839874,2,0,0,0.5
2020-02-10 00:00:00,2.4370756447315216,2,0,0,0.5
2020-02-11 00:00:00,2.4524689316749573,2,0,0,0.5
2020-02-12 00:00:00,2.645793706178665,2,0,0,0.5
2020-02-13 00:00:00,2.7534758150577545,2,0,0,0.5
2020-02-14 00:00:00,2.9015920162200928,2,0,0,0.5
2020-02-18 00:00:00,3.2375825941562653,4,0,0,4.5
2020-02-19 00:00:00,3.389491021633148,4,0,0,4.5
2020-02-20 00:00:00,3.4263748228549957,4,0,0,4.5
2020-02-21 00:00:00,3.3986473083496094,6,0,0,12.5
2020-02-24 00:00:00,3.397102564573288,9,0,0,32.0
2020-02-25 00:00:00,3.2721422016620636,10,0,0,40.5
2020-02-26 00:00:00,3.2530360221862793,11,0,0,50.0
2020-02-27 00:00:00,3.0760571658611298,11,0,0,50.0
2020-02-28 00:00:00,2.964865744113922,12,0,0,60.5
2020-03-02 00:00:00,2.972945272922516,12,0,0,60.5
2020-03-03 00:00:00,2.805027812719345,12,0,0,60.5
2020-03-04 00:00:00,2.821141868829727,12,0,0,50.0
2020-03-05 00:00:00,4.320913171360411,14,0,0,72.0
2020-03-06 00:00:00,4.675423327926088,15,0,0,84.5
2020-03-09 00:00:00,4.996351823889768,17,0,0,112.5
2020-03-10 00:00:00,6.179230139338529,17,0,0,112.5
2020-03-11 00:00:00,7.059546873652494,18,0,0,128.0
2020-03-12 00:00:00,8.323406026446378,19,0,0,144.5
2020-03-13 00:00:00,9.128020077943802,19,0,0,144.5
2020-03-16 00:00:00,10.15458533167839,19,0,0,144.5
2020-03-17 00:00:00,11.211220800876617,19,0,0,144.5
2020-03-18 00:00:00,11.690864473581314,19,0,0,112.5
2020-03-19 00:00:00,12.459712356328964,20,0,0,128.0
2020-03-20 00:00:00,13.597214102745056,20,0,0,128.0
2020-03-23 00:00:00,14.294597208499908,20,0,0,98.0
2020-03-24 00:00:00,14.406860500574112,20,0,0,60.5
2020-03-25 00:00:00,14.406256139278412,20,0,0,50.0
2020-03-26 00:00:00,14.417923361063004,20,0,0,40.5
2020-03-27 00:00:00,14.436627000570297,20,0,0,40.5
2020-03-30 00:00:00,14.812749117612839,20,0,0,32.0
2020-03-31 00:00:00,15.134560316801071,20,0,0,32.0
2020-04-01 00:00:00,15.121064752340317,20,0,0,32.0
2020-04-02 00:00:00,13.967335313558578,20,0,0,32.0
2020-04-03 00:00:00,13.15354698896408,20,0,0,18.0
2020-04-06 00:00:00,12.427754342556,20,0,0,12.5
2020-04-07 00:00:00,10.919833272695541,20,0,0,4.5
2020-04-08 00:00:00,9.074878841638565,20,0,0,4.5
2020-04-09 00:00:00,7.337346762418747,20,0,0,2.0
2020-04-13 00:00:00,5.973269134759903,20,0,0,0.5
2020-04-14 00:00:00,5.110906392335892,20,0,0,0.5
2020-04-15 00:00:00,5.356687039136887,20,0,0,0.5
2020-04-16 00:00:00,5.512108355760574,20,0,0,0.5
2020-04-17 00:00:00,5.481819540262222,20,0,0,0.5
2020-04-20 00:00:00,5.740881443023682,20,0,0,0.0
2020-04-21 00:00:00,6.675890862941742,20,0,0,0.0
2020-04-22 00:00:00,7.726656198501587,20,0,0,0.0
2020-04-23 00:00:00,8.56599098443985,20,0,0,0.0
2020-04-24 00:00:00,8.930234253406525,20,0,0,0.0
2020-04-27 00:00:00,8.93389630317688,20,0,0,0.0
2020-04-28 00:00:00,9.72655200958252,20,0,0,0.0
2020-04-29 00:00:00,10.293471038341522,20,0,0,0.0
2020-04-30 00:00:00,10.868453443050385,20,0,0,0.0
2020-05-01 00:00:00,11.400377988815308,20,0,0,0.0
2020-05-04 00:00:00,10.513953387737274,20,0,0,0.0
2020-05-05 00:00:00,10.562288761138916,20,0,0,0.0
2020-05-06 00:00:00,10.505152583122253,20,0,0,0.0
2020-05-07 00:00:00,10.300543427467346,20,0,0,0.0
2020-05-08 00:00:00,9.85999220609665,20,0,0,0.0
2020-05-11 00:00:00,8.560345590114594,20,0,0,0.0
2020-05-12 00:00:00,7.930530309677124,20,0,0,0.0
2020-05-13 00:00:00,7.3079113364219666,20,0,0,0.0
2020-05-14 00:00:00,6.223777890205383,20,0,0,0.0
2020-05-15 00:00:00,5.415487468242645,20,0,0,0.0
2020-05-18 00:00:00,4.980556607246399,20,0,0,0.0
2020-05-19 00:00:00,4.300914883613586,20,0,0,0.0
2020-05-20 00:00:00,4.076423168182373,20,0,0,0.0
2020-05-21 00:00:00,3.410452961921692,20,0,0,0.0
2020-05-22 00:00:00,3.110247492790222,20,0,0,0.0
2020-05-26 00:00:00,3.2475115060806274,20,0,0,0.0
2020-05-27 00:00:00,3.344298243522644,20,0,0,0.0
2020-05-28 00:00:00,2.9659271240234375,20,0,0,0.0
2020-05-29 00:00:00,2.966551661491394,20,0,0,0.0
2020-06-01 00:00:00,2.88639235496521,20,0,0,0.0
2020-06-02 00:00:00,2.311836898326874,20,0,0,0.0
2020-06-03 00:00:00,2.1190725564956665,20,0,0,0.0
2020-06-04 00:00:00,2.091156780719757,20,0,0,0.0
2020-06-05 00:00:00,1.9037655591964722,20,0,0,0.0
2020-06-08 00:00:00,1.7328898310661316,20,0,0,0.0
2020-06-09 00:00:00,1.7833109498023987,20,0,0,0.0
2020-06-10 00:00:00,1.7436735033988953,20,0,0,0.0
2020-06-11 00:00:00,1.6747892498970032,20,0,0,0.0
2020-06-12 00:00:00,1.6003905832767487,19,0,0,0.5
2020-06-15 00:00:00,1.8662678897380829,19,0,0,0.5
2020-06-16 00:00:00,1.7859062254428864,18,0,0,2.0
2020-06-17 00:00:00,1.5478042662143707,18,0,0,2.0
2020-06-18 00:00:00,1.3562135696411133,18,0,0,2.0
2020-06-19 00:00:00,1.3299654424190521,17,0,0,4.5
2020-06-22 00:00:00,1.1932076513767242,17,0,0,4.5
2020-06-23 00:00:00,1.1640374958515167,15,0,0,12.5
2020-06-24 00:00:00,0.9413986504077911,15,0,0,12.5
2020-06-25 00:00:00,0.9604532718658447,14,0,0,18.0
2020-06-26 00:00:00,0.9959470331668854,15,0,0,12.5
2020-06-29 00:00:00,0.8289324939250946,15,0,0,12.5
2020-06-30 00:00:00,0.9516155123710632,13,0,0,24.5
2020-07-01 00:00:00,1.1663722395896912,12,0,0,32.0
2020-07-02 00:00:00,1.6163061261177063,11,0,0,40.5
2020-07-06 00:00:00,1.6383211016654968,11,0,0,40.5
2020-07-07 00:00:00,1.7415735125541687,10,0,0,50.0
2020-07-08 00:00:00,1.88124680519104,9,0,0,60.5
2020-07-09 00:00:00,2.512353241443634,9,0,0,60.5
2020-07-10 00:00:00,2.3888491094112396,9,0,0,60.5
2020-07-13 00:00:00,2.2295127511024475,10,0,0,50.0
2020-07-14 00:00:00,1.9763908088207245,9,0,0,50.0
2020-07-15 00:00:00,1.9530308842658997,9,0,0,50.0
2020-07-16 00:00:00,1.985292136669159,9,0,0,40.5
2020-07-17 00:00:00,1.9920796751976013,10,0,0,32.0
2020-07-20 00:00:00,1.9867365062236786,11,0,0,24.5
2020-07-21 00:00:00,1.924216866493225,10,0,0,24.5
2020-07-22 00:00:00,1.6055694818496704,11,0,0,18.0
2020-07-23 00:00:00,1.5172743201255798,10,0,0,12.5
2020-07-24 00:00:00,1.371763825416565,11,0,0,8.0
2020-07-27 00:00:00,1.1013837456703186,13,0,0,0.5
2020-07-28 00:00:00,0.9615742266178131,13,0,0,2.0
2020-07-29 00:00:00,0.8546459376811981,14,0,0,0.5
2020-07-30 00:00:00,0.8846541047096252,14,0,0,0.5
2020-07-31 00:00:00,0.788086473941803,15,0,0,4.5
2020-08-03 00:00:00,0.9038739800453186,15,0,0,8.0
2020-08-04 00:00:00,0.9537612795829773,15,0,0,8.0
2020-08-05 00:00:00,0.9519675970077515,15,0,0,12.5
2020-08-06 00:00:00,0.8604273200035095,15,0,0,18.0
2020-08-07 00:00:00,0.8580790162086487,15,0,0,18.0
2020-08-10 00:00:00,0.6675121486186981,14,0,0,12.5
2020-08-11 00:00:00,0.4743351936340332,14,0,0,8.0
2020-08-12 00:00:00,0.24208810925483704,11,0,0,2.0
2020-08-13 00:00:00,0.21056127548217773,9,0,0,0.0
2020-08-14 00:00:00,0.4995342493057251,8,0,0,0.5
2020-08-17 00:00:00,0.6898142993450165,7,0,0,4.5
2020-08-18 00:00:00,0.8276867270469666,7,0,0,8.0
2020-08-19 00:00:00,0.8710026443004608,7,0,0,4.5
2020-08-20 00:00:00,0.9897049069404602,6,0,0,12.5
2020-08-21 00:00:00,1.0781012773513794,5,0,0,12.5
2020-08-24 00:00:00,1.3109042942523956,4,0,0,24.5
2020-08-25 00:00:00,1.5331382155418396,3,0,0,50.0
2020-08-26 00:00:00,1.6681044697761536,3,0,0,50.0
2020-08-27 00:00:00,1.9456490576267242,3,0,0,60.5
2020-08-28 00:00:00,2.013956129550934,3,0,0,60.5
2020-08-31 00:00:00,2.1429638266563416,3,0,0,72.0
2020-09-01 00:00:00,2.2715267539024353,3,0,0,72.0
2020-09-02 00:00:00,2.3513210713863373,3,0,0,72.0
2020-09-03 00:00:00,2.1835993230342865,4,0,0,60.5
2020-09-04 00:00:00,2.259406626224518,4,0,0,60.5
2020-09-08 00:00:00,2.173004060983658,4,0,0,60.5
2020-09-09 00:00:00,2.0016250014305115,4,0,0,50.0
2020-09-10 00:00:00,1.6517486572265625,3,1,0,61.0
2020-09-11 00:00:00,0.9871565997600555,4,1,0,25.0
2020-09-14 00:00:00,0.55379319190979,4,3,0,17.0
2020-09-15 00:00:00,0.3218877613544464,4,3,0,12.5
2020-09-16 00:00:00,0.34644466638565063,4,3,0,9.0
2020-09-17 00:00:00,0.5384758412837982,5,3,0,6.5
2020-09-18 00:00:00,0.597025066614151,5,2,0,4.0
2020-09-21 00:00:00,0.7004887759685516,6,2,0,2.0
2020-09-22 00:00:00,0.7792438268661499,6,2,0,2.5
2020-09-23 00:00:00,0.8702006638050079,6,0,0,2.0
2020-09-24 00:00:00,0.9200279414653778,6,0,0,4.5
2020-09-25 00:00:00,0.9871598780155182,6,0,0,4.5
2020-09-28 00:00:00,1.0439241826534271,5,1,0,2.5
2020-09-29 00:00:00,1.0888429880142212,5,2,0,4.0
2020-09-30 00:00:00,0.8718967437744141,4,2,0,2.5
2020-10-01 00:00:00,0.8012988567352295,4,2,0,2.5
2020-10-02 00:00:00,0.6798689067363739,3,2,0,2.0
2020-10-05 00:00:00,0.6497826278209686,3,1,0,1.0
2020-10-06 00:00:00,0.6171174347400665,3,2,0,2.5
2020-10-07 00:00:00,0.49592313170433044,3,0,0,0.5
2020-10-08 00:00:00,0.44172558188438416,3,0,0,0.5
2020-10-09 00:00:00,0.389639288187027,3,0,0,0.5
2020-10-12 00:00:00,0.3738522529602051,3,0,0,1.0
2020-10-13 00:00:00,0.4764762818813324,3,0,0,5.0
2020-10-14 00:00:00,0.614627480506897,3,0,0,5.0
2020-10-15 00:00:00,0.890652984380722,1,0,0,9.0
2020-10-16 00:00:00,1.1399856805801392,1,0,0,12.5
2020-10-19 00:00:00,1.1239200234413147,1,0,0,10.0
2020-10-20 00:00:00,1.0822543799877167,2,0,0,10.0
2020-10-21 00:00:00,1.173903226852417,2,0,0,10.0
2020-10-22 00:00:00,0.9591779410839081,2,1,0,8.5
2020-10-23 00:00:00,0.7671954333782196,2,1,0,8.5
2020-10-26 00:00:00,0.6160448789596558,3,1,0,5.0
2020-10-27 00:00:00,0.5513303279876709,4,1,0,0.5
2020-10-28 00:00:00,0.5648360848426819,5,1,0,0.5
2020-10-29 00:00:00,0.5127071440219879,6,0,0,4.0
2020-10-30 00:00:00,0.4903464615345001,7,0,0,6.5
2020-11-02 00:00:00,0.8881562352180481,8,0,0,14.5
2020-11-03 00:00:00,1.1835014522075653,9,0,0,18.5
2020-11-04 00:00:00,1.2702546417713165,9,0,0,20.0
2020-11-05 00:00:00,2.487979829311371,10,0,0,24.5
2020-11-06 00:00:00,2.6800964772701263,11,0,0,32.0
2020-11-09 00:00:00,2.9724960327148438,12,0,0,40.5
2020-11-10 00:00:00,2.9486766159534454,12,0,0,40.5
2020-11-11 00:00:00,2.9089465737342834,16,0,0,84.5
2020-11-12 00:00:00,2.9605910181999207,16,0,0,84.5
2020-11-13 00:00:00,3.41818904876709,16,0,0,112.5
2020-11-16 00:00:00,3.385154664516449,15,0,0,98.0
2020-11-17 00:00:00,3.1497034430503845,14,0,0,84.5
2020-11-18 00:00:00,2.9149178862571716,13,0,0,60.5
2020-11-19 00:00:00,3.1320041716098785,13,0,0,60.5
2020-11-20 00:00:00,2.9920471906661987,14,0,0,72.5
2020-11-23 00:00:00,2.4960942566394806,13,0,0,61.0
2020-11-24 00:00:00,2.065945953130722,11,0,0,32.5
2020-11-25 00:00:00,1.9069901406764984,10,1,0,18.0
2020-11-27 00:00:00,1.8036032915115356,9,1,0,8.0
2020-11-30 00:00:00,1.583686739206314,9,1,0,5.0
2020-12-01 00:00:00,1.2658877670764923,7,1,0,0.5
2020-12-02 00:00:00,1.105040729045868,6,1,0,2.5
2020-12-03 00:00:00,1.2653929591178894,6,0,0,4.5
2020-12-04 00:00:00,1.2089485228061676,5,0,0,8.0
2020-12-07 00:00:00,2.618924766778946,4,0,0,18.0
2020-12-08 00:00:00,2.895383834838867,3,0,0,32.0
2020-12-09 00:00:00,3.140505373477936,3,0,0,40.5
2020-12-10 00:00:00,3.1182261407375336,3,0,0,40.5
2020-12-11 00:00:00,3.1435790061950684,2,0,0,98.0
2020-12-14 00:00:00,3.163639724254608,2,0,0,98.0
2020-12-15 00:00:00,3.4357113242149353,2,0,0,98.0
2020-12-16 00:00:00,3.4010447561740875,2,0,0,84.5
2020-12-17 00:00:00,3.120545506477356,2,0,0,72.0
2020-12-18 00:00:00,3.0820448100566864,2,0,0,60.5
2020-12-21 00:00:00,3.363354504108429,1,1,0,72.5
2020-12-22 00:00:00,3.663961499929428,1,0,0,84.5
2020-12-23 00:00:00,3.306848704814911,1,0,0,72.0
2020-12-24 00:00:00,3.2600537538528442,1,0,0,50.0
2020-12-28 00:00:00,3.4190568923950195,1,0,0,41.0
2020-12-29 00:00:00,3.4560450315475464,1,0,0,32.5
2020-12-30 00:00:00,3.309300035238266,2,0,0,25.0
2020-12-31 00:00:00,2.9801270067691803,2,0,0,13.0
2021-01-04 00:00:00,2.504662185907364,3,0,0,5.0
2021-01-05 00:00:00,2.3024008870124817,3,0,0,4.5
2021-01-06 00:00:00,1.2189641892910004,3,0,0,2.0
2021-01-07 00:00:00,1.1766972839832306,3,0,0,0.5
2021-01-08 00:00:00,1.019245445728302,3,0,0,0.0
2021-01-11 00:00:00,1.0403588712215424,3,0,0,0.0
2021-01-12 00:00:00,0.9959293901920319,3,0,0,0.0
2021-01-13 00:00:00,0.885259747505188,3,0,0,0.5
2021-01-14 00:00:00,0.7709496021270752,3,0,0,0.5
2021-01-15 00:00:00,0.6864156723022461,3,0,0,0.5
2021-01-19 00:00:00,0.6735804975032806,3,0,0,0.5
2021-01-20 00:00:00,0.6954120099544525,3,0,0,0.5
2021-01-21 00:00:00,0.5966585874557495,3,0,0,0.5
2021-01-22 00:00:00,0.3951396048069,3,0,0,2.5
2021-01-25 00:00:00,1.0177416503429413,4,0,0,4.5
2021-01-26 00:00:00,1.4705516695976257,5,0,0,8.0
2021-01-27 00:00:00,2.1712829768657684,7,0,0,18.0
2021-01-28 00:00:00,2.577969044446945,9,0,0,32.0
2021-01-29 00:00:00,2.594269037246704,9,0,0,32.0
2021-02-01 00:00:00,2.571817100048065,9,0,0,24.5
2021-02-02 00:00:00,2.461024284362793,9,0,0,24.5
2021-02-03 00:00:00,2.2500906586647034,9,0,0,18.0
2021-02-04 00:00:00,2.1705430448055267,9,0,0,18.0
2021-02-05 00:00:00,2.1585378646850586,8,0,0,12.5
2021-02-08 00:00:00,2.187860608100891,9,0,0,18.0
2021-02-09 00:00:00,2.187199681997299,10,0,0,24.5
2021-02-10 00:00:00,2.124425619840622,9,1,0,18.5
2021-02-11 00:00:00,2.1599593460559845,10,1,0,25.0
2021-02-12 00:00:00,2.033989131450653,10,1,0,25.0
2021-02-16 00:00:00,1.9465836584568024,10,0,0,24.5
2021-02-17 00:00:00,1.9638709127902985,10,0,0,24.5
2021-02-18 00:00:00,2.1495319306850433,11,0,0,32.0
2021-02-19 00:00:00,2.214709997177124,12,0,0,40.5
2021-02-22 00:00:00,2.1787045300006866,11,0,0,32.0
2021-02-23 00:00:00,1.6780410408973694,11,0,0,32.0
2021-02-24 00:00:00,1.5274963676929474,11,0,0,24.5
2021-02-25 00:00:00,1.0530797243118286,11,0,0,18.0
2021-02-26 00:00:00,0.6442876160144806,10,0,0,4.5
2021-03-01 00:00:00,0.5548290610313416,10,0,0,0.5
2021-03-02 00:00:00,0.4934719204902649,10,0,0,0.5
2021-03-03 00:00:00,0.4615573585033417,10,0,0,0.5
2021-03-04 00:00:00,0.364529550075531,11,0,0,2.0
2021-03-05 00:00:00,0.5197969973087311,14,0,0,12.5
2021-03-08 00:00:00,0.5438504815101624,15,0,0,18.0
2021-03-09 00:00:00,0.5876162648200989,15,0,0,24.5
2021-03-10 00:00:00,0.3853924870491028,13,0,0,8.0
2021-03-11 00:00:00,0.4338192939758301,15,0,0,12.5
2021-03-12 00:00:00,0.44431179761886597,14,0,0,13.0
2021-03-15 00:00:00,0.4204920530319214,15,0,0,13.0
2021-03-16 00:00:00,0.5765538513660431,17,0,0,25.0
2021-03-17 00:00:00,0.5421056747436523,15,0,0,12.5
2021-03-18 00:00:00,0.4203706383705139,14,0,0,8.0
2021-03-19 00:00:00,0.37316033244132996,14,0,0,4.5
2021-03-22 00:00:00,0.38881629705429077,14,0,0,2.0
2021-03-23 00:00:00,0.4398132264614105,12,0,0,0.5
2021-03-24 00:00:00,0.27099522948265076,12,0,0,0.5
2021-03-25 00:00:00,0.43742814660072327,10,0,0,0.5
2021-03-26 00:00:00,0.47648873925209045,11,0,0,0.0
2021-03-29 00:00:00,0.7215473353862762,7,0,0,4.5
2021-03-30 00:00:00,0.7315552830696106,6,0,0,8.0
2021-03-31 00:00:00,0.7970585823059082,5,1,0,13.0
2021-04-01 00:00:00,1.0065372288227081,4,0,0,18.0
2021-04-05 00:00:00,1.1911693811416626,4,0,0,24.5
2021-04-06 00:00:00,1.7188518941402435,4,0,0,50.0
2021-04-07 00:00:00,1.8664796352386475,4,0,0,60.5
2021-04-08 00:00:00,1.9330594539642334,3,0,0,72.0
2021-04-09 00:00:00,1.8891086876392365,3,0,0,50.0
2021-04-12 00:00:00,2.038792461156845,3,0,0,72.0
2021-04-13 00:00:00,2.0523039400577545,3,0,0,60.5
2021-04-14 00:00:00,2.410239189863205,2,0,0,84.5
2021-04-15 00:00:00,2.6693855226039886,2,0,0,112.5
2021-04-16 00:00:00,2.650836229324341,2,0,0,84.5
2021-04-19 00:00:00,2.502349406480789,2,0,0,72.0
2021-04-20 00:00:00,2.5188829004764557,2,0,0,72.0
2021-04-21 00:00:00,2.7176012992858887,2,0,0,72.0
2021-04-22 00:00:00,2.7126771807670593,1,0,0,60.5
2021-04-23 00:00:00,2.7390336990356445,1,0,0,60.5
2021-04-26 00:00:00,2.54522842168808,1,0,0,40.5
2021-04-27 00:00:00,2.492851436138153,1,0,0,50.0
2021-04-28 00:00:00,2.0694635808467865,1,0,0,18.0
2021-04-29 00:00:00,1.9211927354335785,1,0,0,12.5
2021-04-30 00:00:00,1.6897276043891907,1,0,0,8.5
2021-05-03 00:00:00,1.3857079148292542,1,0,0,4.5
2021-05-04 00:00:00,1.1277484595775604,1,0,0,4.5
2021-05-05 00:00:00,0.7279722988605499,1,0,0,4.5
2021-05-06 00:00:00,0.6691455245018005,1,0,0,4.5
2021-05-07 00:00:00,0.5950465202331543,1,0,0,2.0
2021-05-10 00:00:00,0.5561809539794922,2,0,0,0.5
2021-05-11 00:00:00,0.5345778465270996,2,0,0,0.5
2021-05-12 00:00:00,0.6096724271774292,2,1,0,1.0
2021-05-13 00:00:00,0.8270890712738037,2,2,0,2.0
2021-05-14 00:00:00,0.8108105659484863,2,1,0,0.5
2021-05-17 00:00:00,0.85170578956604,2,1,0,0.5
2021-05-18 00:00:00,0.8038987517356873,2,1,0,0.5
2021-05-19 00:00:00,0.881954550743103,2,0,0,0.0
2021-05-20 00:00:00,1.020127683877945,2,0,0,0.0
2021-05-21 00:00:00,1.0766719579696655,2,0,0,0.5
2021-05-24 00:00:00,0.9272191524505615,2,0,0,0.5
2021-05-25 00:00:00,0.7777058482170105,2,0,0,0.5
2021-05-26 00:00:00,0.5387889444828033,2,0,0,0.5
2021-05-27 00:00:00,0.4837040603160858,2,0,0,0.5
2021-05-28 00:00:00,0.39335334300994873,2,0,0,0.5
2021-06-01 00:00:00,0.2144888937473297,2,0,0,0.5
2021-06-02 00:00:00,0.3844815194606781,2,0,0,0.5
2021-06-03 00:00:00,0.5006002485752106,2,0,0,0.5
2021-06-04 00:00:00,0.7358375787734985,2,0,0,0.5
2021-06-07 00:00:00,0.8434171378612518,2,0,0,0.5
2021-06-08 00:00:00,0.9589318335056305,1,0,0,0.0
2021-06-09 00:00:00,1.3330649137496948,1,0,0,0.5
2021-06-10 00:00:00,1.5418334603309631,1,0,0,0.5
2021-06-11 00:00:00,1.5962929725646973,1,0,0,1.0
2021-06-14 00:00:00,1.7354466915130615,1,0,0,2.5
2021-06-15 00:00:00,1.4372996091842651,1,0,0,1.0
2021-06-16 00:00:00,1.3521117568016052,1,0,0,1.0
2021-06-17 00:00:00,1.159171611070633,1,0,0,1.0
2021-06-18 00:00:00,1.3030928671360016,1,0,0,0.5
2021-06-21 00:00:00,1.4075321853160858,1,0,0,0.5
2021-06-22 00:00:00,1.3791490495204926,1,0,0,0.5
2021-06-23 00:00:00,1.2198562026023865,1,0,0,0.5
2021-06-24 00:00:00,0.9874387383460999,1,0,0,0.5
2021-06-25 00:00:00,0.9901788234710693,1,0,0,0.5
2021-06-28 00:00:00,1.0197712182998657,1,0,0,0.5
2021-06-29 00:00:00,0.9766730666160583,1,0,0,0.5
2021-06-30 00:00:00,1.001506507396698,1,0,0,0.5
2021-07-01 00:00:00,1.0225829780101776,1,0,0,0.5
2021-07-02 00:00:00,1.07355597615242,1,0,0,0.5
2021-07-06 00:00:00,0.9562438726425171,1,0,0,0.5
2021-07-07 00:00:00,0.9652719497680664,1,0,0,0.5
2021-07-08 00:00:00,0.762742280960083,1,0,0,0.0
2021-07-09 00:00:00,0.5861204266548157,1,0,0,0.0
2021-07-12 00:00:00,0.4319581985473633,1,0,0,0.0
2021-07-13 00:00:00,0.4660220742225647,1,0,0,0.0
2021-07-14 00:00:00,0.4524272084236145,1,0,0,0.0
2021-07-15 00:00:00,0.4480445981025696,1,0,0,0.0
2021-07-16 00:00:00,0.4652120769023895,1,0,0,0.0
2021-07-19 00:00:00,0.4882279932498932,1,0,0,0.0
2021-07-20 00:00:00,0.38000544905662537,1,0,0,0.0
2021-07-21 00:00:00,0.4264855682849884,1,0,0,0.0
2021-07-22 00:00:00,0.37293508648872375,1,0,0,0.0
2021-07-23 00:00:00,0.38330385088920593,1,0,0,0.0
2021-07-26 00:00:00,0.4304957687854767,1,0,0,0.0
2021-07-27 00:00:00,0.3725537657737732,1,0,0,0.0
2021-07-28 00:00:00,0.4024955630302429,1,0,0,0.0
2021-07-29 00:00:00,0.620179146528244,1,0,0,0.0
2021-07-30 00:00:00,0.8570525348186493,1,0,0,0.0
2021-08-02 00:00:00,1.1443206369876862,1,0,0,0.0
2021-08-03 00:00:00,1.2947291731834412,1,0,0,0.0
2021-08-04 00:00:00,1.3764196634292603,1,0,0,0.0
2021-08-05 00:00:00,1.4858012795448303,1,0,0,0.0
2021-08-06 00:00:00,1.6167216897010803,1,0,0,0.0
2021-08-09 00:00:00,1.5226254165172577,1,0,0,0.0
2021-08-10 00:00:00,1.4881078600883484,1,0,0,0.0
2021-08-11 00:00:00,1.316670000553131,1,0,0,0.0
2021-08-12 00:00:00,1.21041139960289,1,0,0,0.0
2021-08-13 00:00:00,1.0690723061561584,1,0,0,0.0
2021-08-16 00:00:00,0.9477934241294861,1,0,0,0.0
2021-08-17 00:00:00,0.7581720948219299,1,0,0,0.0
